family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence,comparison_eligibility,comparison_reason,historical_checkpoint
directory_construction_traversal,directory-metadata-scan-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,1,1,pure_call_sum_ns,676262332,PASS,PASS,15000000000,PASS,10198972250,1084884791,8199791,651623333,,6054041,90750,10294417,50266112,35332096,370187209,host process after-product minus before counters,239350000,11.782383249999839,,,,,,,,504932250,171330082,33.931301080491494,PASS,PASS,689643667,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,5b470201816c70fab10713418b5bb84a0e62efe7b5c10a806e2112552db37ce6,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/directory_construction_traversal/directory-metadata-scan-500-mixed-v4/verification.json,performance/directory_construction_traversal/directory-metadata-scan-500-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
directory_construction_traversal,directory-content-scan-1-compact-v2,1,1048576,50,compact-low-tier-v2,1,1,pure_call_sum_ns,108693500,PASS,PASS,15000000000,PASS,618288792,496191292,7946667,96493625,,1940833,76375,2236000,10108928,7831552,52803625,host process after-product minus before counters,49332000,1.812671332998434,,,,,,,,84759585,23933915,28.237414093049182,PASS,PASS,342774500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,1bce65f6ecbdb66510219bc415b28d7a4947582cc3ca512559e153b89e937ffd,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/directory_construction_traversal/directory-content-scan-1-compact-v2/verification.json,performance/directory_construction_traversal/directory-content-scan-1-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
directory_construction_traversal,directory-content-scan-10-compact-v2,10,10485760,500,compact-low-tier-v2,1,1,pure_call_sum_ns,394740751,PASS,PASS,15000000000,PASS,541806541,751511250,8088750,379681334,,3288958,79834,3601875,21118976,30515200,132304667,host process after-product minus before counters,147136000,2.687661541000125,,,,,,,,308870416,85870335,27.801411385414134,PASS,PASS,350800959,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,13fed21a52ce89d34c950015b7dd0093001fc1ba85cd725898841525ffe41c97,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/directory_construction_traversal/directory-content-scan-10-compact-v2/verification.json,performance/directory_construction_traversal/directory-content-scan-10-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
directory_construction_traversal,directory-content-scan-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,1,1,pure_call_sum_ns,1406811707,PASS,PASS,15000000000,PASS,1035134625,1839621375,10316666,1383158042,,7617625,84166,5635208,49283072,183218176,546252375,host process after-product minus before counters,501773000,3.5046589999983553,,,,,,,,1105140625,301671082,27.297076514583836,PASS,PASS,414311209,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,9dc3655a9e6cefdb32c461173d78c5f55d105102fa73223578feadc26e5e2462,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/directory_construction_traversal/directory-content-scan-100-mixed-v4/verification.json,performance/directory_construction_traversal/directory-content-scan-100-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
directory_construction_traversal,directory-content-scan-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,1,1,pure_call_sum_ns,5415184667,PASS,PASS,15000000000,PASS,2453655292,5913380250,9698709,5364745958,,22547042,108125,18084833,55967744,623554560,2347432666,host process after-product minus before counters,1831103000,8.787645582997357,,,,,,,,3906595000,1508589667,38.616484867256524,PASS,PASS,712982459,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,1ef06bb35047bac524a03eb8907cffd403e768f57e26c1a338f45aaed01376ac,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/directory_construction_traversal/directory-content-scan-500-mixed-v4/verification.json,performance/directory_construction_traversal/directory-content-scan-500-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-clean-commit-1-compact-v2,1,1048576,50,compact-low-tier-v2,1,1,pure_call_sum_ns,12733583,PASS,PASS,15000000000,PASS,673289958,439538500,8625875,,,1591125,72208,2444375,7782400,5947392,29671125,host process after-product minus before counters,19162000,1.8640412090026075,,,,,,,,11315960,1417623,12.527642374133524,PASS,PASS,347378292,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,b96e1866dbb63922497384c22c24122c4de6048716cffd810214fd72609e65d2,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-clean-commit-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-clean-commit-1-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-clean-commit-10-compact-v2,10,10485760,500,compact-low-tier-v2,1,1,pure_call_sum_ns,12446083,PASS,PASS,15000000000,PASS,606540667,396740791,8125833,,,1863208,73417,2383625,8142848,5656576,30443417,host process after-product minus before counters,18788000,2.3233794169937028,,,,,,,,10872708,1573375,14.470865951702189,PASS,PASS,357755250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,f5bcea264c8491a2e94ddcf2b2c18013e57acdd7dd66b7303da6ba39f061f7df,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-clean-commit-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-clean-commit-10-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-clean-commit-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,1,1,pure_call_sum_ns,14588749,PASS,PASS,15000000000,PASS,1067564000,452078792,9945041,,,1801625,86458,2755625,10928128,5361664,41369750,host process after-product minus before counters,20333000,2.28293924999889,,,,,,,,11559208,3029541,26.20889770302602,PASS,PASS,419689708,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,6ef8cc72d8fbad7af19e29790f1ee19d347c3a1a59813bf43836cd486311c90d,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-clean-commit-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-clean-commit-100-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-clean-commit-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,1,1,pure_call_sum_ns,18544000,PASS,PASS,15000000000,PASS,2421652500,503442209,13340500,,,1972333,88417,3142750,20365312,5390336,93222249,host process after-product minus before counters,19072000,4.038838083986775,,,,,,,,11866166,6677834,56.27625637463693,PASS,PASS,741139500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,354e1d30e9a6a2975d953e8f0fd281b9a6be2d81a0571b01e2a8af3f4f1b8a4d,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-clean-commit-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-clean-commit-500-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-fixed-move-1-compact-v2,1,1048576,50,compact-low-tier-v2,1,1,pure_call_sum_ns,24738083,PASS,PASS,15000000000,PASS,623542667,442959500,9455250,7064375,,4819791,76292,3322375,9551872,5423104,33430917,host process after-product minus before counters,21923000,1.9129476250091102,,,,,,,,19708292,5029791,25.521191790744727,PASS,PASS,357920541,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,bc7db705476dbc2bff15b367fa193fc065a506cfd18272ca4fd2d3b01107289e,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-fixed-move-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-fixed-move-1-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-fixed-move-10-compact-v2,10,10485760,500,compact-low-tier-v2,1,1,pure_call_sum_ns,23145542,PASS,PASS,15000000000,PASS,769238542,450133041,8512333,7260584,,4576750,110833,2685042,10485760,5591040,34351000,host process after-product minus before counters,20345000,2.318935584000428,,,,,,,,21320084,1825458,8.562152006530557,PASS,PASS,404000459,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,692fe8ab2d8b78a7101f0cc0ac43ab1b830ae6b531a7db4ddd03c7c3cd34290c,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-fixed-move-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-fixed-move-10-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-fixed-move-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,1,1,pure_call_sum_ns,35468083,PASS,PASS,15000000000,PASS,1021104083,495458208,8793750,18348125,,5288833,71875,2965500,15761408,5427200,54280708,host process after-product minus before counters,23083000,2.216246042007697,,,,,,,,28352083,7116000,25.098684989035903,PASS,PASS,425991625,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,d8da398ab470994a9b893b3d6ee4303e5abe5949f8df0880725427a6de53cf61,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-fixed-move-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-fixed-move-100-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-fixed-move-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,1,1,pure_call_sum_ns,36072125,PASS,PASS,15000000000,PASS,2512026959,497125375,8631250,18538542,,5993000,83750,2825583,26099712,5660672,94617250,host process after-product minus before counters,22120000,4.073624915996334,,,,,,,,27589207,8482918,30.74723387301418,PASS,PASS,842558375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c8763e56cb0895c32173ee1e396cc591b438aa39afe12f8dba623cf4758dd692,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-fixed-move-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-fixed-move-500-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-distributed-sdk-edit-1-compact-v2,1,1048576,50,compact-low-tier-v2,1,1,pure_call_sum_ns,25370624,PASS,PASS,15000000000,PASS,676254833,442120791,10319417,,4758958,6957250,97958,3237041,10305536,5664768,37036334,host process after-product minus before counters,21012000,1.8759311249887105,,,,,,,,16937333,8433291,49.79113890008539,PASS,PASS,397116375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,24d3a45de19aba8d58aacab36b7fdd00e1ecfcf4b965e2266821c0e6d035e5fd,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-distributed-sdk-edit-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-distributed-sdk-edit-1-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-distributed-sdk-edit-10-compact-v2,10,10485760,500,compact-low-tier-v2,1,1,pure_call_sum_ns,54443417,PASS,PASS,15000000000,PASS,587631709,486249958,9742458,,32150291,9429834,69834,3051000,13926400,5685248,49472792,host process after-product minus before counters,24266000,2.3366433339979267,,,,,,,,39179873,15263544,38.95761479369777,PASS,PASS,356188167,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,7a5d30789a04ea132861664c897114c70d5f1d404b45fe29442d9eca81c82a2c,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-distributed-sdk-edit-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-distributed-sdk-edit-10-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-distributed-sdk-edit-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,1,1,pure_call_sum_ns,430540914,PASS,PASS,15000000000,PASS,958215167,866781500,8350667,,386896830,32120709,139583,3033125,33210368,13619200,236277750,host process after-product minus before counters,70824000,2.614487792001455,,,,,,,,336399086,94141828,27.985161648150257,PASS,PASS,416510333,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c4d5bdc0fcdf11cc403d5114cce5a48c7be3fe17169c040d195efcc3eb335d0c,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-distributed-sdk-edit-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-distributed-sdk-edit-100-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-distributed-sdk-edit-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,1,1,pure_call_sum_ns,3473777663,PASS,PASS,15000000000,PASS,2624375792,3978625750,9788500,,3349116914,111815833,90625,2965791,67207168,31596544,1363170125,host process after-product minus before counters,613695000,7.340896000008797,,,,,,,,2849182039,624595624,21.92192760765891,PASS,PASS,697197625,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,11929a1cb53b8e4ac653c92f074f6fe747e474dbf7440b36ca6e2a33d6e49e4d,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-distributed-sdk-edit-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-distributed-sdk-edit-500-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-dense-rewrite-1-compact-v2,1,1048576,50,compact-low-tier-v2,1,1,pure_call_sum_ns,144800667,PASS,PASS,15000000000,PASS,621807583,601541542,11551458,100924500,,29069500,78125,3177084,18153472,8675328,81090749,host process after-product minus before counters,54893000,1.95272699999623,,,,,,,,84118125,60682542,72.1396750105878,PASS,PASS,404662959,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,bd0abf16f18fbc354adb84cfed8a7eec67cea55524d9c68df55f4f9f9e54f30a,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-dense-rewrite-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-1-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-dense-rewrite-10-compact-v2,10,10485760,500,compact-low-tier-v2,1,1,pure_call_sum_ns,449219043,PASS,PASS,15000000000,PASS,548480583,863989375,9597125,275048417,,159861250,88167,4624084,45465600,22175744,286276000,host process after-product minus before counters,152603000,2.787893749991781,,,,,,,,316616500,132602543,41.88112211460868,PASS,PASS,360737625,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,bf5ff0c9860f92f38a8db988c093b4b0c2bffd150ca56a26f11022b91a56db80,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-dense-rewrite-10-compact-v2/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-10-compact-v2/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-dense-rewrite-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,1,1,pure_call_sum_ns,2260317667,PASS,PASS,15000000000,PASS,1033023500,2733226333,8903167,1152372083,,1083433125,127625,15481667,72728576,130453504,1552525917,host process after-product minus before counters,552954000,4.341490666003665,,,,,,,,1497618208,762699459,50.92749640234075,PASS,PASS,413632292,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,f8dac9a48bad523d28bccc934901084a3ea9be97b67e649621e15ecce1adea49,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-dense-rewrite-100-mixed-v4/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-100-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
workspace_change_locality,workspace-dense-rewrite-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,1,1,pure_call_sum_ns,7665527084,PASS,PASS,15000000000,PASS,2460261042,8322417792,9399750,3820292875,,3804453709,147625,31233125,83902464,572624896,5345351250,host process after-product minus before counters,1813706000,11.095477333990857,,,,,,,,5688591958,1976935126,34.75262667099527,PASS,PASS,830904292,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,148c034fba54114b0a8a467b02281ee195a3a10c0088cb2780cdf495a43bb07c,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/workspace_change_locality/workspace-dense-rewrite-500-mixed-v4/verification.json,performance/workspace_change_locality/workspace-dense-rewrite-500-mixed-v4/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-distributed-1,1,1048576,200,registered-fixture,1,1,pure_call_sum_ns,31439417,PASS,PASS,15000000000,PASS,870618958,445494833,10216666,,12242834,5758000,79625,3142292,12353536,5931008,42421167,host process after-product minus before counters,21326000,2.3104635420022532,,,,,,,,22163084,9276333,41.854883553209476,PASS,PASS,399167416,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c9ff6f6988d6100bc3b36e4b2655c0e48d926cfc31153bd411d0e5279d7768b0,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-distributed-1/verification.json,performance/dedup_branch_history/dedup-history-distributed-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-distributed-10,10,1048576,200,registered-fixture,1,1,pure_call_sum_ns,90197418,PASS,PASS,15000000000,PASS,673791917,542731750,8613625,,37222418,41474125,66834,2820416,13320192,5660672,79715875,host process after-product minus before counters,28636000,4.895279999997001,,,,,,,,82265877,7931541,9.64134983937508,PASS,PASS,345288375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,b555fda52ad5b572b47dac0c164012452b2ca9e22c5f962df0773a5a58be4d9d,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-distributed-10/verification.json,performance/dedup_branch_history/dedup-history-distributed-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_branch_history,dedup-history-distributed-100,100,1048576,200,registered-fixture,1,1,pure_call_sum_ns,694219077,PASS,PASS,15000000000,PASS,551978792,1285399500,8567292,,280260873,401995037,68667,3327208,17711104,11378688,451819625,host process after-product minus before counters,122250000,4.674999208000372,,,,,,,,586404579,107814498,18.385684877129854,PASS,PASS,349585542,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,24f1ea97221cf48b121e61a0df362aed9b0fd5ccf27e7d59777c923445758571,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_branch_history/dedup-history-distributed-100/verification.json,performance/dedup_branch_history/dedup-history-distributed-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
