100644	6	b7fb217694ae2d305e766608d250f797daa984e4ac4b5fa638a729be352f2fcd	64352f66303231
100644	14	8108ed602688b70712b2f9f1330e11a2ed1de1d274cabe2f70004a1abd103601	64352f66303239
100644	4096	763af6d9b90fd86d0fb18324cd4209222c35943514fb7e98c08b97a6d56454da	64352f66303337
100644	4096	7cb8c34ee6c409c0464870f38e5f8edc37a612eccd7f7d1a8c684eefd4894bba	64352f66303435
100644	4096	fdb1e8b8e42dae79cdf491d405ada168f7504f8833cd304ae6f91fc0304f0cc9	64352f66303533
100644	4096	ab419ac8d2220f97ac2641f66161bb44f75f64ddc76928108cdf7e5c103c5f98	64352f66303631
100644	4096	26d9ffe05de344f3213122dcf6f0fe503cce0371c93c70085c4e27c36e81a577	64352f66303639
100644	4096	21436dc506aa8e4af412bba9f71dcdbaba46c41efc2a48ccd74958097ef0bd68	64352f66303737
100644	4096	194130f0f69bf9e66d7aef4869b901a7627b778072d5a2d967be680a49c8e832	64352f66303835
100644	4096	ac189ca9dfe377d4013819390394467de8bce031a43d8168d0139a130e7b68a9	64352f66303933
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64352f66313031
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64352f66313039
100644	4096	4ac998b2996640571abcd7130a8748bdcc3c8e032281ceed856eb4ed6479249d	64352f66313137
100644	4096	c72bbd8de6e16040971a337f3b8c76a14971c03a99c7175dd53e9e76526e4f14	64352f66313235
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64342f66303034
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64342f66303132
100644	5	eaf16bc07968e013f3f94ab1342472434a39fc3475f11cf341a6c3965974f8e9	64342f66303230
100644	13	ea156a2c16eb8f24fe98ec6a36b3cb23229dfdb192c100f49828704fed25e43e	64342f66303238
100644	4096	2a434cfd395e9dc4e6763b683e5a81ac30189e2c70910f18125e587628e8e0bc	64342f66303336
100644	4096	a70276218c56e134f3b91ff6da6092ad8d5bf02bdbd57e256022667e60ab758c	64342f66303434
100644	4096	fd3c74638eaedfeda9c3d21d184538a99377612356c6dbf91d7785992298beb3	64342f66303532
100644	4096	6602f525469f34020b41e70d66bb1c8189f86f60acbbfe0307922ce0821ec028	64342f66303630
100644	4096	792cf1c2ddd39cc1ee6cc1c4c32d73a6b7cf714767009b0060c67c0c2fe9f960	64342f66303638
100644	4096	713d59aa9f28eda4c9944142672f4d97420b3a2bb4be95373f106e5ee3833ec8	64342f66303736
100644	4096	84f0dca01ba87dba73318678616f2033ea698ea11cd7815c581ec8200b6fb590	64342f66303834
100644	4096	1ad410ad93407b422c1e3223d2e93b9d3e4994c7d63c582826e6b00970573455	64342f66303932
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64342f66313030
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64342f66313038
100644	4096	18889e588ba343d76108918d5654669094e075df5fa7e80cbc187c73f7e4b11c	64342f66313136
100644	4096	045b8f27436cee388328b557d1059cea51459cfb2c8ce375cf02a5fa94b9343d	64342f66313234
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64332f66303033
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64332f66303131
100644	4	2481a63c85a62cf889d2b149f1a52e985a9341750173fe01eff50cc27b5941b5	64332f66303139
100644	12	59ffe12a70df15109e0345955e3230a978f31ebc28d8fe3e42d306afb28b8e81	64332f66303237
100644	4096	d2f27300450b650c7f05261e89256f9e10c6eed69ace6f53cbdc600f59b28133	64332f66303335
100644	4096	9489398593d8ae4776640d0cc4dcb55f1e6a2101c906c4807dd91ca67ec5adc2	64332f66303433
100644	4096	75dfa125d0b178237d35cce59f7091e8dec6f1ade96143962623226abe8ea73f	64332f66303531
100644	4096	a38160c11f9bb022b544b957f35c0a853788afd0f08a5ee8935f719b9c2bacd8	64332f66303539
100644	4096	c2da43ed12438ca984a5b4f617788ea489a734cd0766057886c0b72755a1334c	64332f66303637
100644	4096	e2ef95b6784f657849d05ea1a4fe4c72860b44ac579147c6b8f0cd9b18e66421	64332f66303735
100644	4096	25ee95468e27c5a06258ff0258ed675edaf1a3e2e858742093cdbda5c12bcdfe	64332f66303833
100644	4096	c1c45b2a257991f159045df668a329a4666923d0508ad3faf478b8dc46e14a03	64332f66303931
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64332f66303939
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64332f66313037
100644	4096	74f8e91937bbbf038718b93ee5d0b27463309f66feff878c7dfe417e53feb571	64332f66313135
100644	4096	4e03981ab9857e675e1949a903653bb9f6871ada924deb5d6f98196ad1f9372b	64332f66313233
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64322f66303032
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64322f66303130
100644	3	cd2eb0837c9b4c962c22d2ff8b5441b7b45805887f051d39bf133b583baf6860	64322f66303138
100644	11	7668d2cd32a37eb45b51f002690d1b9a7c03f2da91791f96227ba9a61952fce8	64322f66303236
100644	4096	0c7b981d9612380116fd365bd17afdef14b6dd7dd4687e9ddd36a8c0b5ddbd5f	64322f66303334
100644	4096	4e1e6ca6d71cdc446033cc43a77bac0f129024fab0d7f739d0214ea8f57b65ae	64322f66303432
100644	4096	37b1e455cbff2fb32a561248936970123dc20a807233f8396887385c3982e27b	64322f66303530
100644	4096	36ded5ae3c4f8f4d85ceee3113d794436b6e7ef06be8b40247f8484db6abb4b8	64322f66303538
100644	4096	ceeee967ce7ddd2dcb39340df855bb3fd22af282197f8ea34703873626079b86	64322f66303636
100644	4096	e7982dea7f104bcecea10940fc7d4bb92fd6d9599e5d6ae9a80476afc643ad89	64322f66303734
100644	4096	79c376567d165da0c1993c159979a784d7d1c19c426a7174d8381c175d6c695d	64322f66303832
100644	4096	1515750c50a2870c9d25fb0fe9c9acda902aca3e654d07fce2f90c71a5ce397d	64322f66303930
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64322f66303938
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64322f66313036
100644	4096	7149fc100c97de95036bb0b13379b373cae5a10aa84c3568cb45406b8b118d19	64322f66313134
100644	4096	c52afa2d22bf197565df4a1ac3a0bf43a0fb6124666ee4d13b87a1494f3e93ff	64322f66313232
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64312f66303031
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64312f66303039
100644	2	5dde896887f6754c9b15bfe3a441ae4806df2fde94001311e08bf110622e0bbe	64312f66303137
100644	10	fc11d6f28e59d3cc33c0b14ceb644bf0902ebd63d61218dffe9e7dac7c254542	64312f66303235
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64312f66303333
100755	4096	93e6f716424c45db2e7f3af99b7fa0408cff65676ba1ef84ba3b2e4ad68db51d	64312f66303431
100644	4096	0461d00e9290987bb03f9fa76294c061102f351d3d4c2d8efefda8c348402ddf	64312f66303439
100644	4096	5ca4c74ac3eeed3a30c4e900e85577eda4069de56a10dd352cfa0a5ed6c1d450	64312f66303537
100644	4096	e59994ad27e46f77bba55e8f58589b91a0025f277a1cc01510c4bb226338b859	64312f66303635
100644	4096	1c183cd36913a744665d1bca4a29b8cc8d440eead90358318e4499a8b303d064	64312f66303733
100644	4096	a4cca29a488cc9ba79da9168edcfb248c2be6e665c3277e249ccc37d1c8654f9	64312f66303831
100644	4096	5bb588acd16d8d75cd6b1d5f05e1a16501dac94e92941a28ac38e148a5c061dd	64312f66303839
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64312f66303937
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64312f66313035
100644	4096	a8106a91c9dbebeddfbd158e768c383bcfca915d8d16a6f99e16e962c4c10a1e	64312f66313133
100644	4096	accf0a949e47d20efb2af18bdf048e72eec2db40434a3a350b3db95e4467f960	64312f66313231
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64302f66303030
100644	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64302f66303038
100644	1	2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881	64302f66303136
100644	9	a73add1aecea03a894ca65d99bc5e91d21b58cdb728343bbcb6cf6cf38b809f5	64302f66303234
100644	8193	ae8d4672be7d185c1f27acea944c8983bd7182f74a746836148f81be3368070e	64302f66303332
100755	4096	f644f3b0fe4353c73dff3000fc30917ee401cec7025047c39e7efe48d2f67db8	64302f66303430
100644	4096	a0ca45b88cb5b16bff3980206eeda4a2751eeba62de9951aa4076ac2e53d79f1	64302f66303438
100644	4096	d92212a93bf80d4736380bbf0b84d1ad3bc06392a159264404947c0daa8c4972	64302f66303536
100644	4096	a0e5db6f1798755951383b593b973e29190acd8344bfece951e0d45bdd02a644	64302f66303634
100644	4096	d21d19ba7c15f74252a5249a5045783db36698ac73e8bc8e773cc5689e8a91c8	64302f66303732
100644	4096	32968526790b94006460aa6100e39798b54783a339a47137f3ac8a1f28697bf5	64302f66303830
100644	4096	d1e7f6b47d3fcceb4a0146133ced275a74ed49bb9fb647535d74f40351bbf088	64302f66303838
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64302f66303936
100644	4096	50ff9bf1145953bc99b6883e2e6a136c38c9052af78d246a87e8dbce6623e574	64302f66313034
100644	4096	7f021fe5b89194d79bfd3a5e4e8d01bdd433fd5c42135d4787650faadd356796	64302f66313132
100644	4096	8f0b9f5cd5f7b11d15e6bd3cc0adf93b5fcea7af7b2fd411c3bdb77f78c4f393	64302f66313230
